partito conservatore europeo inglese european and acronimo noto alleanza conservatore europeo alleanza conservatore europa partito politico europeo destra partito fondare ottobre creazione conservatore europeo parlamento europeo elezione europeo riconoscere ufficialmente parlamento europeo gennaio livello internazionale unione internazionale	train	<http://dbpedia.org/ontology/Organisation>
divisione assalto serbo croato formazione militare esercito popolare liberazione jugoslavia venire costituire novembre regione unità comporre maggioranza alcune importante battaglia combattere jugoslavo guerra mondiale fronte jugoslavo esercito distinguere battaglia rimanere subire	train	<http://dbpedia.org/ontology/Organisation>
metropolitano rete linea metropolitano servire comporre linea inaugurare rispettivamente marzo lunghezza operativo km stazione metropolitano gestire aprile società treno impiegare minuto rete	train	<http://dbpedia.org/ontology/Organisation>
album big and the holding company registrare studio voce pubblicare agosto	train	<http://dbpedia.org/ontology/Work>
under settembre calciatore italiano ruolo centrocampista maglia imporre serie stagione venire acquistare roma bandiera disputare stagione coppe italia supercoppa italiano postare campionato italiano campione	train	<http://dbpedia.org/ontology/Person>
sistema gestire accesso internet sistema venire utilizzare sony breve periodo sistema be crisi finanziario riuscire sviluppo società	train	<http://dbpedia.org/ontology/Work>
ucraino russo oblast ucraina nord centro amministrativo distretto distretto contenere provincia capoluogo popolazione attuale	train	<http://dbpedia.org/ontology/Place>
aprile ottobre diplomatico italiano naturalizzato belga famiglia latino ii re gerusalemme appartenere comunità	train	<http://dbpedia.org/ontology/Person>
gennaio cantante chitarrista rappresentante musica tradizionale africano artista festival europeo	train	<http://dbpedia.org/ontology/Person>
alfred sant febbraio politico scrittore alfred sant capo partito sant scrittore drammaturgo affermare pubblicare numerosi libro lingua	train	<http://dbpedia.org/ontology/Person>
giapponese produrre playstation aprile distribuire microsoft windows contenuto aprile produrre edizione includere series	train	<http://dbpedia.org/ontology/Work>
originale on the scrittore inglese joe pubblicare londra tradurre numerose lingua quinto volume pubblicare saga nonché serie edizione italiano cura el pubblicare versione avventura	train	<http://dbpedia.org/ontology/Work>
prova giochi londra svolgere luglio agosto centre programma prevedere evento maschile femminile partecipare provenire donna rappresentare saudita gioco olimpico russia italiano migliore risultato medaglia oro argento bronzo categoria maschile giappone patria nazione sport decennio risultato medaglia oro atene medaglia oro pechino londra vincere oro solamente atleta giapponese vincere oro categoria maschile edizione raggiungere atleta ungheria bronzo slovenia oro kg colombia	train	<http://dbpedia.org/ontology/Event>
competizione maschile giochi vii olimpiade svoltare canale presso agosto	train	<http://dbpedia.org/ontology/Event>
sci alpino xiii gioco olimpico invernale lake uniti venire assegnare medaglia femminile disciplina gara medaglia olimpico ottenere campionato mondiale sci alpino gara assegnare medaglia campionato mondiale	train	<http://dbpedia.org/ontology/Event>
marzo statunitense età vincere medaglia oro olimpiadi monaco misto vittoria stile libero giungere sconfiggere connazionale mondiale distanza inserire international hall of fame	train	<http://dbpedia.org/ontology/Person>
musicale britannico musica elettronico formare londra attivo	train	<http://dbpedia.org/ontology/Organisation>
high villaggio parrocchia civile inghilterra appartenere contea	train	<http://dbpedia.org/ontology/Place>
noto album album studio musicale inglese pubblicare maggio differenza album esordio presentare musica complesso comporre album iniziare trattare star the aprire album inserire traccia gioco stampa traccia of the contenere trattare film dirigere bruce the time day ovvero canzone venire classico suono disco vinile fratello volere edizione vinile album acquistare unità	train	<http://dbpedia.org/ontology/Work>
of the musicale inglese esponente genere rock	train	<http://dbpedia.org/ontology/Organisation>
de quinto edizione supercoppa spagna svoltare dicembre gara ritorno real madrid vincitore primera división barcellona vincitore coppa re conquistare real madrid vincere gara barcellona ritorno madrid	train	<http://dbpedia.org/ontology/Event>
guida sviluppare pubblicare interactive pc pubblicare dos distribuire cd video pubblicare aggiungere supporto migliorare qualità grafica	train	<http://dbpedia.org/ontology/Work>
edizione coppa calcio iniziare maggio concludere ottobre	train	<http://dbpedia.org/ontology/Event>
edizione evento pay view produrre world wrestling entertainment wwe evento svoltare agosto center washington evento for the first time assoluto colonna it joe evento riguardare vincere match principale riguardare world championship campione john vincere eseguire incontro match wwe championship campione john chris vincere incontro match vincere	train	<http://dbpedia.org/ontology/Event>
provincia el provincia regione perù est provincia nord lago sud provincia regione ovest provincia regione istituire dicembre capoluogo	train	<http://dbpedia.org/ontology/Place>
census designated place cdp uniti america situare contea	train	<http://dbpedia.org/ontology/Place>
comune uniti america situare kansas contea	train	<http://dbpedia.org/ontology/Place>
ottobre luglio calciatore allenatore calcio dirigente sportivo italiano specializzato dirigere settore giovanile	train	<http://dbpedia.org/ontology/Person>
lago turco chiamare lago turco lago regione turchia	train	<http://dbpedia.org/ontology/Place>
ebraico nascere new york dicembre gerusalemme novembre poeta scrittore israeliano traduzione ebraico ebraico medievale contemporaneo	train	<http://dbpedia.org/ontology/Person>
the film prodotto scrivere dirigere andrew stone ispirare incidente portare italiano	train	<http://dbpedia.org/ontology/Work>
maggio cantante norvegese rappresentare norvegia song brano	train	<http://dbpedia.org/ontology/Person>
classic torneo tennis giocato cemento edizione classic categoria tier iv ambito wta tour giocare auckland nuova zelanda febbraio	train	<http://dbpedia.org/ontology/Event>
michael new york novembre dicembre scrittore statunitense	train	<http://dbpedia.org/ontology/Person>
parigi maggio parigi marzo scrittore critico letterario docente francese autore opera vincitore prix	train	<http://dbpedia.org/ontology/Person>
de nono edizione supercoppa spagna svoltare agosto gara ritorno barcellona vincitore primera división real vincitore coppa re conquistare barcellona vincere gara perdere ritorno barcellona	train	<http://dbpedia.org/ontology/Event>
fernando settembre allenatore calcio calciatore brasiliano ruolo portiere	train	<http://dbpedia.org/ontology/Person>
partito democratico germania tedesco national partito politico germania est organizzazione membro wehrmacht classe medio rappresentare coalizione governativo fronte socialista guidare partito socialista germania partito germania partito germania occidentale germania unito	train	<http://dbpedia.org/ontology/Organisation>
love the time of quarto album cantautrice pubblicare	train	<http://dbpedia.org/ontology/Work>
decimo album omonimo band heavy metal finlandese nota	train	<http://dbpedia.org/ontology/Work>
tony febbraio statunitense appartenere categoria peso massimo aprile gennaio detentore mondiale	train	<http://dbpedia.org/ontology/Person>
the film dirigere statunitense john howard	train	<http://dbpedia.org/ontology/Work>
nome ufficiale ufficio federale svizzera occupare nome rendere ufficiale noto ufficio federale tedesco francese de federale cura svizzera realizzare scala venire sede pressi impiegare dipendente	train	<http://dbpedia.org/ontology/Organisation>
università statale san pietroburgo russo noto periodo sovietico università statale fondare antico università russia	train	<http://dbpedia.org/ontology/Organisation>
battaglia scontro combattere belgio wehrmacht divisione francese division fase iniziale campagna francia guerra mondiale trattare battaglia guerra intero campagna ovest scontro corazzato francese venire impiegare formazione riuscire notevole qualità tecnico tedesco battaglia divisione corazzato tedesco mettere capacità uso radio bordo migliore disciplina tiro superare duro resistenza francese entrare azione violento battaglia piano tedesco mobile francese settore secondario fronte comando alleato vero attacco principale tedesco dirigere sud linea	train	<http://dbpedia.org/ontology/Event>
football club armeno società calcio armeno sede capitale squadra venire fondare vivere cinque occasione iscrivere nome oro campionato società venire sciogliere inizio stagione giocatore squadra capitale luglio federazione armeno annunciare ritorno calcio professionistico squadra serie ottenere promozione termine stagione corso stagione massimo serie annunciare ritiro campionato problema finanziario storia vantare finale coppa partecipazione coppa europeo	train	<http://dbpedia.org/ontology/Organisation>
el quotidiano sede fondare ottobre schierare economico ufficialmente legare partito politico	train	<http://dbpedia.org/ontology/Work>
comune germania appartenere circondario kreis comunità amministrativo amt	train	<http://dbpedia.org/ontology/Place>
dialetto comune italiano abitante provincia lombardia antico monte proporre comune valle costituire unione comune fusione operativo gennaio restare comune costituire comune	train	<http://dbpedia.org/ontology/Place>
comune uniti america contea virginia occidentale	train	<http://dbpedia.org/ontology/Place>
hardcore punk thrash statunitense formare houston texas opera cantante trasferire sciogliere vecchio	train	<http://dbpedia.org/ontology/Organisation>
comune francese abitante situare dipartimento regione alpi costa territorio comunale fiume	train	<http://dbpedia.org/ontology/Place>
cratere lunare km situare nord occidentale luna	train	<http://dbpedia.org/ontology/Place>
luce passato lett origine film indiano scritto produrre dirigere interpretare schermo film narrare storia origine indiano nasa uniti decidere tornare nascere rendere conto vivere estremo decidere migliorare situazione	train	<http://dbpedia.org/ontology/Work>
of the ii videogioco action open world terzo sviluppare pubblicare xbox pc piattaforma sequel videogioco	train	<http://dbpedia.org/ontology/Work>
partito nazionalista sociale arabo partito sociale partito socialista partito partito politico socialista nazionalista sinistra attivo partecipare elezione usare bandiera culto tedesco colore aspetto partito distanza tedesco dichiarare sociale componente confronto arabo almeno fase includere assieme inizio rosso bianco sfondo nero formare unione cristiano greco fondere movimento ispirare arte esso girare storia cioè occupazione ottomano britannico francese nonché partito passato antico impero romano oriente impero partito fondare politico filosofo esso creazione cosiddetto cioè estensione includere territorio attuale turchia comprendere iraniano alleare partito sostenere presente parlamento caratteristica differenza alleanza militare epoca guerra turco forte islam suddivisione religione cristiano greco politico opporre diffusione politico forma partito opporre diffusione arabo secolo lanciare religione aderire terzo economico opporre partito ritenere esistere nazione arabo aderire ciò arabo tipo th arabo né arabo sostenere forma ritenere liberazione passo punto nazione arabo territorio definire attuale saudita arabi uniti egitto includere marocco occidentale algeria nazione formazione politico membro giocare ruolo fondamentale politica sin fondazione responsabile tentativo colpo giugno venire dicembre funzione israeliano sin cominciare assumere dimensione partito cinquanta venire rendere perdere organizzazione partito auto israeliano sud uccidere soldato israeliano donna conoscere sud alleanza marzo unire fronte guidare pario partito politico milizia armato combattimento guerra israele guerra civile cosiddetto primavera arabo seguire guerra civile ruolo attivo guerra membro partito formare milizia base difesa corso conflitto partito datare contributo milizia governativo operare fronte guerra forte presenza nord soprattutto marzo soldato figurare diverse formazione supporto esercito regolare	train	<http://dbpedia.org/ontology/Organisation>
italiano libertà sud libero alleanza partito politico provincia autonomo fondare guidare figlia	train	<http://dbpedia.org/ontology/Organisation>
competizione lancio disco maschile atletica leggero giochi olimpiade tenere agosto stadio olimpico amsterdam	train	<http://dbpedia.org/ontology/Event>
comunemente denominare società calcistico fondato sede villaggio attualmente militare serie forte squadra vincere stadio né né solamente spettatore	train	<http://dbpedia.org/ontology/Organisation>
saint comune francese abitante situare dipartimento regione alvernia rodano alpi	train	<http://dbpedia.org/ontology/Place>
elezione spagna tenere giugno vedere vittoria partito socialista spagnolo confermare presidente	train	<http://dbpedia.org/ontology/Event>
windows tipo grafico open microsoft windows realizzare funzione principale dato file computer locale consentire semplice file manager uso supportare aggiunta sviluppo maggio continuo originariamente progetto ospitare università economia lavorare sin luglio licenza possibile presso basato	train	<http://dbpedia.org/ontology/Work>
comune colombia dipartimento abitato venire fondare	train	<http://dbpedia.org/ontology/Place>
gran premio uniti est gran premio formula storia correre giugno circuito cittadino detroit uniti quinto gara campionato mondiale formula	train	<http://dbpedia.org/ontology/Event>
stagione serie televisivo new york trasmettere visione uniti america settembre marzo italia trasmettere visione aprile giugno	train	<http://dbpedia.org/ontology/Work>
film animazione dirigere trattare spin off anima	train	<http://dbpedia.org/ontology/Work>
emittente televisivo statunitense trasmettere sport commedia serie tv proprietà disponibile uniti origine tv terrestre proprietà turner trasmettere atlanta settanta turner decidere creare rete satellite trasmettere programma cambiare nome rete venire chiamare divenire semplicemente atlanta mantenere diverso ottobre cambiare programmazione concentrare area atlanta nome tv	train	<http://dbpedia.org/ontology/Organisation>
noto semplicemente società calcistico brasiliano sede	train	<http://dbpedia.org/ontology/Organisation>
boy band britannico singolo be the first to uscire formazione comporre mark ben originario norvegia abbandonare complesso rientrare successo singolo on cover	train	<http://dbpedia.org/ontology/Organisation>
film dirigere bruno pseudonimo william occupare sceneggiatura sceneggiatura film trattare storia cittadina costa attaccare intraprendere annuale cittadina compito film venire critica italiano americano corso pubblico film culto parto film estero italia film ufficialmente distribuire versione dvd	train	<http://dbpedia.org/ontology/Work>
gara salto alto giochi ii olimpiade tenere luglio parigi occasione gioco olimpico moderno	train	<http://dbpedia.org/ontology/Event>
comune abitante germania appartenere circondario landkreis targa comunità amministrativo	train	<http://dbpedia.org/ontology/Place>
town football club società calcistico inglese sede presso località north east milita attualmente football league quarto divisione campionato inglese calcio disputare partita interno park club provenire unico giocare massimo serie club raggiungere semifinale cup impresa occasione vincere finale vecchio wembley stadium club stagione divisione calcio inglese allenatore celebre town condurre conquista inglese cup coppa uefa guidare promozione terzo divisione trasferire vincere cup	train	<http://dbpedia.org/ontology/Organisation>
nordico xvii gioco olimpico invernale disputare gara riservare atleta maschile individuale gara squadra	train	<http://dbpedia.org/ontology/Event>
comunità online artista lanciare raggiungere popolarità breve contributo	train	<http://dbpedia.org/ontology/Work>
competizione metro piano atletica leggero giochi vii olimpiade tenere agosto stadio olimpico	train	<http://dbpedia.org/ontology/Event>
partecipare batteria qualificazione equipaggio suddividere batteria batteria qualificare semifinale effettuare domenica agosto	train	<http://dbpedia.org/ontology/Event>
dublino capitale irlanda situare area amministrativo	train	<http://dbpedia.org/ontology/Place>
love the best of album pubblicare records album contenere brano musicale cantante periodo uniti america disco pubblicare the best of differente	train	<http://dbpedia.org/ontology/Work>
melbourne torneo tennis grand prix giocare melbourne australia campo erba	train	<http://dbpedia.org/ontology/Event>
stoccolma settembre stoccolma febbraio svedese specializzato lotta greco romano lotta libero	train	<http://dbpedia.org/ontology/Person>
musicale post hardcore formare attivo riunire evento raro	train	<http://dbpedia.org/ontology/Organisation>
competizione squadra maschile scherma giochi xvi olimpiade tenere dicembre royal melbourne	train	<http://dbpedia.org/ontology/Event>
software libero gestione calendario annunciare febbraio derivare prodotto software house	train	<http://dbpedia.org/ontology/Work>
stazione stazione ferroviario situare prefettura giappone servire linea	train	<http://dbpedia.org/ontology/Place>
football club noto società calcistico sede	train	<http://dbpedia.org/ontology/Organisation>
gran premio brasile prova stagione campionato mondiale formula correre domenica marzo circuito sito pressi rio de janeiro gara vincere argentino carlos williams ford cosworth vincitore trattare undicesimo successo mondiale precedere traguardo australiano alan jones anch williams ford cosworth italiano ford cosworth	train	<http://dbpedia.org/ontology/Event>
villaggio uniti america situare new york contea	train	<http://dbpedia.org/ontology/Place>
jersey city aprile giocatore football americano statunitense militare ruolo carolina national football league nfl scegliere corso quinto giro assoluto nfl college giocare football	train	<http://dbpedia.org/ontology/Person>
monaco baviera aprile pittore tedesco raggiungere internazionale esponente protagonista giovane	train	<http://dbpedia.org/ontology/Person>
uefa champions league edizione massimo competizione continentale europeo disputare luglio maggio concludere vittoria real madrid settimo sconfiggere amsterdam terzo finale consecutivo competizione torneo alessandro rete	train	<http://dbpedia.org/ontology/Event>
villaggio parrocchia civile inghilterra appartenere contea	train	<http://dbpedia.org/ontology/Place>
classic torneo tennis giocato cemento edizione classic categoria tier ambito wta tour giocare auckland nuova zelanda gennaio febbraio	train	<http://dbpedia.org/ontology/Event>
open torneo tennis giocato cemento indoor edizione open categoria tier ambito wta tour giocare tokyo tokyo giappone gennaio febbraio	train	<http://dbpedia.org/ontology/Event>
area urbano svezia situare comune contea popolazione rilevare censimento abitante	train	<http://dbpedia.org/ontology/Place>
serie televisivo statunitense episodio trasmettere corso stagione serie western sfondo drammatico incentrare vicenda scuola affrontare superare comunità ribelle decimo episodio venire tenere montagna basare romanzo	train	<http://dbpedia.org/ontology/Work>
russo dicembre ciclista strada russo professionista caratteristica fratello anch ciclista strada	train	<http://dbpedia.org/ontology/Person>
sesto album realizzare band inglese uscire album registrare bassista ufficiale datare abbandonare precedente bassista tour album disco nuovamente hard rock critica vendita contribuire definitivo scioglimento band estrarre singolo	train	<http://dbpedia.org/ontology/Work>
group tedesco musica dance pop formare	train	<http://dbpedia.org/ontology/Organisation>
georges david giugno parigi gennaio francese	train	<http://dbpedia.org/ontology/Person>
alfred nascere new york novembre italiano new york capo attuale famiglia	train	<http://dbpedia.org/ontology/Person>
film dirigere regista maria basato romanzo omonimo film girare ottobre numero uscire visione pubblico guerra finire sale roma dicembre film distribuzione guerra italiano settembre terminare liberazione successo film arrivare	train	<http://dbpedia.org/ontology/Work>
paris canzone rapper statunitense jay west terzo singolo estrarre album the essa debuttare billboard hot arrivare top quattordicesimo canzone west jay entrare classifica rendere rapper canzone top storia billboard hot west dichiarare canzone ispirare parigi canzone famoso numero venire concerto record stabilire paris parigi giugno canzone	train	<http://dbpedia.org/ontology/Work>
coppa uefa edizione omonimo competizione dominare squadra tedesco occupare semifinale venire vincere finale	train	<http://dbpedia.org/ontology/Event>
stazione francese gara principale stazione ferroviario francia attuale inaugurare	train	<http://dbpedia.org/ontology/Place>
partito olandese van de partito politico olandese principale partito politico olandese centro sinistra espressione socialdemocratico membro internazionale socialista partito socialista europeo	train	<http://dbpedia.org/ontology/Organisation>
battaglia lega comandare atene lega ambito conflitto precedere guerra	train	<http://dbpedia.org/ontology/Event>
diocesi latino sede chiesa cattolico brasile arcidiocesi de appartenere regione contare abitante reggere vescovo	train	<http://dbpedia.org/ontology/Place>
central sport club noto semplicemente central società calcistico brasiliano sede	train	<http://dbpedia.org/ontology/Organisation>
competizione figura maschile viii gioco olimpico invernale svoltare febbraio arena	train	<http://dbpedia.org/ontology/Event>
italiano comunemente conoscere acronimo conoscere argentina compagnia aereo sede buenos aires argentina periodo massimo vettore operare servizio internazionale uniti ampio rete argentina operare servizio volo volo regionale venire operare centro aeroporto buenos aires servizio internazionale atlanta compagnia aereo mercato controllare offrire cessare attività aprile	train	<http://dbpedia.org/ontology/Organisation>
competizione tiro segno tiro volo olimpiade estivo atene svolgere agosto	train	<http://dbpedia.org/ontology/Event>
metropolitano francese de sistema trasporto pubblico urbano servire belga trattare sistema derivare vecchio rete centrale simile metropolitano	train	<http://dbpedia.org/ontology/Organisation>
saint comune francese abitante situare dipartimento regione nuova aquitania	train	<http://dbpedia.org/ontology/Place>
green and album debutto solista rapper green membro pubblicare aprile album vedere collaborazione artista john blues rapper big	train	<http://dbpedia.org/ontology/Work>
ottavo edizione pay view produrre action wrestling evento svoltare luglio zona florida	train	<http://dbpedia.org/ontology/Event>
battaglia battaglia combattere ambito guerra successore alessandro	train	<http://dbpedia.org/ontology/Event>
ungherese vincitore medaglia argento bronzo campionato internazionale scherma	train	<http://dbpedia.org/ontology/Person>
michael mike gennaio auckland febbraio politico neozelandese nuova zelanda settembre novembre direttore organizzazione mondiale commercio settembre settembre	train	<http://dbpedia.org/ontology/Person>
area urbano svezia situare comune contea popolazione rilevare censimento abitante	train	<http://dbpedia.org/ontology/Place>
società calcistico norvegese sede milita terzo livello campionato norvegese giocare partita casalingo	train	<http://dbpedia.org/ontology/Organisation>
gran premio prova campionato mondiale formula gara correre domenica marzo circuito vincere finlandese ferrari successo carriera precedere arrivo polacco robert connazionale mclaren mercedes	train	<http://dbpedia.org/ontology/Event>
comune spagnolo abitante situare comunità autonomo castiglia león	train	<http://dbpedia.org/ontology/Place>
voce grecia greco servizio estero greco considerare quinto programma radio greco portare nome trasmissione effettuare greco arabo inglese polacco rumeno russo serbo spagnolo	train	<http://dbpedia.org/ontology/Organisation>
festival internazionale cinese ghiaccio international and festival svolgere sito provincia orientale confinare realizzare ghiaccio intero creare atmosfera gioco luce festival previsto gara ghiaccio centinaio artista ufficialmente festival inizio gennaio concludere realtà manifestazione duro condizione permettere arrivo primavera sciogliere festival novembre inizio dicembre grado interno festival internazionale cinese ghiaccio sezione creare vero parco notte luce ghiaccio colore tipico materiale grado offrire sezione particolare comprendere vedere	train	<http://dbpedia.org/ontology/Event>
assedio giugno dicembre assedio guerra assediare guerra	train	<http://dbpedia.org/ontology/Event>
european dato satellite rete satellite orbita destinare trasmettere informazione satellite stazione terra consentire comunicazione satellite orbita terrestre basso visibile stazione terra sistema sviluppare programma metà satellite serie lanciare opera orbita unire lanciare gennaio basare comunicazione satellite consentire raggiungere velocità ordine programma simile statunitense and data satellite realizzare supportare space stazione spaziale internazionale prevedere sostituire sistema	train	<http://dbpedia.org/ontology/Event>
or singolo venire scrivere jones inserire album rock singolo jones divenire unico canzone raggiungere numero classifica dieci pubblicazione	train	<http://dbpedia.org/ontology/Work>
live album vivo musicale statunitense disco registrare dublino febbraio data tour europeo band the tour regia blue comprendere cd dvd intero concerto cd contenere brano eseguire vivo inserire album	train	<http://dbpedia.org/ontology/Work>
municipalità canada situare columbia distretto regionale central	train	<http://dbpedia.org/ontology/Place>
luglio tennista lettone nascere sposare dicembre chiamare	train	<http://dbpedia.org/ontology/Person>
budapest grand prix torneo tennis giocare terra battuto edizione budapest grand prix categoria tier ambito wta tour giocare budapest ungheria aprile	train	<http://dbpedia.org/ontology/Event>
aprile mosca aprile sovietico accademico accademia centinaio articolo scientifico dodici figlia popolare repubblica socialista sovietico segretario comitato regionale moglie terzo presidente azerbaigian madre quarto presidente azerbaigian	train	<http://dbpedia.org/ontology/Person>
edizione torneo iniziare agosto terminare maggio squadra vincitore ammettere terzo turno qualificazione uefa europa league vincere trofeo ottavo	train	<http://dbpedia.org/ontology/Event>
giorgio milano ottobre politico accademico italiano figlio deputato partito repubblicano italiano padre parlamentare europeo segretario partito incarico riprendere breve politica terzo partito quarto partito	train	<http://dbpedia.org/ontology/Person>
us court championships torneo tennis giocare terra verde edizione torneo virginia slims world championship series giocare usa agosto	train	<http://dbpedia.org/ontology/Event>
battaglia fonte tedesco venire combattere gennaio africa orientale guerra mondiale tedesco riuscire occupare villaggio sconfiggere truppa britannico indiano	train	<http://dbpedia.org/ontology/Event>
battaglia svolgere guerra mondiale settembre settembre presso località omonimo tentativo alleato linea battaglia serie attacco britannici tedesco venire occupare attacco settembre azione portare reggimento alpino austriaco zona venire ricordare storico scontro contare alto avvenire fase scontro	train	<http://dbpedia.org/ontology/Event>
of the live album live nome and the pubblicare records disco registrare vivo luglio agosto detroit uniti lady studios new york city	train	<http://dbpedia.org/ontology/Work>
comune italiano abitante provincia sede parco chiamare park	train	<http://dbpedia.org/ontology/Place>
giorgio hannover londra novembre londra febbraio figlio re gran bretagna giorgio ii	train	<http://dbpedia.org/ontology/Person>
battaglia combattere odierno corso guerra civile permettere fermare sconfiggere precedentemente perdere battaglia	train	<http://dbpedia.org/ontology/Event>
michael luglio calciatore inglese centrocampista north end	train	<http://dbpedia.org/ontology/Person>
rai precedenza canale televisivo italiano rai trasmettere rai mandare onda rete produzione programma passato	train	<http://dbpedia.org/ontology/Organisation>
partecipare batteria qualificazione equipaggio suddividere batteria batteria passare direttamente finale effettuare agosto	train	<http://dbpedia.org/ontology/Event>
chiamare distinguere dipinto tavola cm conservare national of art washington	train	<http://dbpedia.org/ontology/Work>
battaglia san battaglia guerra franco sconfiggere francese tentare assedio parigi germania assediare capitale francese corpo armata inviare francese nord incontro battaglia gennaio francese tentativo sciogliere assedio von esercito louis san gennaio attaccare riuscire riportare vittoria louis capo guarnigione parigi san vero tentativo francese assedio durare settembre	train	<http://dbpedia.org/ontology/Event>
comune abitante germania appartenere circondario landkreis comunità amministrativo land	train	<http://dbpedia.org/ontology/Place>
università pubblico francese situare dipartimento et specializzare scienza cultura contare studente	train	<http://dbpedia.org/ontology/Person>
luis gennaio calciatore spagnolo ruolo centrocampista	train	<http://dbpedia.org/ontology/Person>
der edizione coppa germania riservare squadra calcio femminile finale svoltare berlino vincere consecutivo superare risultato	train	<http://dbpedia.org/ontology/Event>
the ep debutto band india rock statunitense the is pubblicare uscire chiamare semplicemente the file figurare mike jr abbandonare band	train	<http://dbpedia.org/ontology/Work>
villaggio situare km est inghilterra riva nord fiume	train	<http://dbpedia.org/ontology/Place>
studio internazionale statunitense sede new york ufficio nord america europa asia prestigioso studio internazionale componente categoria global rivista the	train	<http://dbpedia.org/ontology/Organisation>
quarto vescovo gerusalemme venerare santo chiesa cattolico inserire marco infine introdurre romano agosto	train	<http://dbpedia.org/ontology/Person>
pop rock francese influenza formare parigi	train	<http://dbpedia.org/ontology/Organisation>
comune francese abitante situare dipartimento regione occitania	train	<http://dbpedia.org/ontology/Place>
settembre allenatore calcio calciatore ruolo centrocampista	train	<http://dbpedia.org/ontology/Person>
toponimo francese comune svizzero abitante canton distretto	train	<http://dbpedia.org/ontology/Place>
contea inglese county contea ohio uniti popolazione censimento abitante capoluogo contea	train	<http://dbpedia.org/ontology/Place>
dio the film mutare dirigere fred	train	<http://dbpedia.org/ontology/Work>
arabo francese latino greco antico costiero capitale settentrionale africa situare mediterraneo km capitale km popolazione abitante	train	<http://dbpedia.org/ontology/Place>
operazione operazione nome codice assegnare alto comando tedesco offensiva armata fase offensiva tedesco settore meridionale fronte orientale estate guerra mondiale offensiva affidare soprattutto mobile armata friedrich distruggere sovietico schierare don conquistare importante industriale battaglia conoscere tedesco bello battaglia caratterizzare serie complesso division tedesco difesa sovietico tentare nemico scontro truppa tedesco completare successo conquista don costituire ponte fiume marcia finale riuscire provocare definitivo difesa sovietico grado resistenza interno abitato novembre	train	<http://dbpedia.org/ontology/Event>
significare verde verde patrimonio umanità unesco sud occidentale isola sud nuova zelanda inserire elenco ampio ben chilometro sito comporre unione parco ritenere contenere alcune migliore moderno presente	train	<http://dbpedia.org/ontology/Place>
coppa campione africa edizione massimo torneo calcistico annuale organizzare riservare squadra club africano venire vincere congo	train	<http://dbpedia.org/ontology/Event>
gran premio canada settimo prova stagione campionato mondiale formula disputare domenica giugno circuito montréal gara vincere tedesco sebastian red bull renault successo mondiale precedere traguardo spagnolo fernando ferrari britannico lewis mercedes	train	<http://dbpedia.org/ontology/Event>
londra dicembre new york luglio britannico figlia william comandante esercito canada uniti nominare comandante esercito carica mantenere libro religioso donna apparire ruolo sé film of girare edward josé produrre corporation esercito	train	<http://dbpedia.org/ontology/Person>
open torneo tennis giocato cemento edizione torneo nabisco grand prix categoria tier ambito wta tour torneo giocare uniti luglio	train	<http://dbpedia.org/ontology/Event>
elizabeth air force base febbraio statunitense specializzare gara stile libero acqua libero partecipare edizione olimpiade classificare km pechino decimo londra	train	<http://dbpedia.org/ontology/Person>
album debutto rapper statunitense pubblicare critico steve suono rispettare periodo duo	train	<http://dbpedia.org/ontology/Work>
distretto ucraino traslitterare distretto ucraina situare oblast capoluogo popolazione distretto costituire	train	<http://dbpedia.org/ontology/Place>
conoscere lee filadelfia febbraio filadelfia gennaio attrice statunitense carriera cinematografico svolgere	train	<http://dbpedia.org/ontology/Person>
las de san juan comune spagnolo abitante situare comunità autonomo abitato colore bianco presente edificio capoluogo comune contare nucleo san	train	<http://dbpedia.org/ontology/Place>
giapponese dicembre calciatore giapponese ruolo attaccante	train	<http://dbpedia.org/ontology/Person>
death metal statunitense formare dallas texas	train	<http://dbpedia.org/ontology/Organisation>
seul agosto calciatore sudcoreano ruolo difensore	train	<http://dbpedia.org/ontology/Person>
competizione ciclismo giochi iii olimpiade tenere agosto francis washington university saint louis	train	<http://dbpedia.org/ontology/Event>
saint martin comune francese abitante situare dipartimento regione borgogna franca contea	train	<http://dbpedia.org/ontology/Place>
campagna intendere serie scontro combattere giugno luglio guerra americano vittoria battaglia armata virginia settentrionale robert lee nord pennsylvania george giugno sostituire joseph comando armata lee battaglia lee riuscire fuggire virginia	train	<http://dbpedia.org/ontology/Event>
metropolitano campionato calcio brasile organizzare de	train	<http://dbpedia.org/ontology/Organisation>
love singolo musicale statunitense pubblicare maggio quarto estrarre quarto album studio	train	<http://dbpedia.org/ontology/Work>
klub russo клуб società calcio sede russia milita divisione campionato russo calcio	train	<http://dbpedia.org/ontology/Organisation>
russo isola isola mare estremo oriente russo km nord appartenere territorio isola km lunghezza punto alto raggiungere unico isola mare mare aperto altre isola costiero appartenere catena isola isola funzione stazione ideale	train	<http://dbpedia.org/ontology/Place>
tokyo settembre tokyo dicembre medico critico letterario scrittore giapponese conoscere soprattutto campo cultura	train	<http://dbpedia.org/ontology/Person>
