perform concert mark birth writer hold day celebration life tale author concert stadium star expect join line month royal family attend tale age tale message learn long celebration plan world celebrate work include clothe visit promote pair library honour critic international icon dark aspect formally present spring royal couple visit complex read young audience include actor brazilian legend	train	entertainment
open indian plant build car factory final decision german giant study possibility open assembly plant country remain potential idea comment industry minister state team official due visit discuss plan expect sign agreement foreign carmaker include indian production facility meet demand fourth large economy propose plant set port city official add approve factory site measure	train	business
hail deal hail deal bring step close membership important world future peace lead advocate turkish membership controversy surround idea leave summit fact muslim country bar deal open formal talk demand recognise agree issue tackle date turkish accept negotiation guarantee country full membership join accept restriction limit citizen importance future peace country wide world state fundamental principle fact muslim country bar contrary fulfil principle human work agreement issue write statement promise sign accord effectively recognise greek government give sell idea internationally recognise southern part member occupy previously insist demand recognise country call issue red line join entry guarantee announce start talk talk begin country operate fully	train	politics
slow catch doubt mobile phone sport camera colour screen hugely popular consumer swap phone version responsible increase number phone sell quarter accord analyst handset sell globally period accord strong consumer mobile send snap sound video clip chance fact number send picture audio video grow figure gather research show british camera phone user send multimedia message fact period number camera phone double mobile phone user send multimedia message important operator keen squeeze cash customer offset cost handset buy problem face head firm educate send multimedia message handset interface science term understand research bear suspicion send multimedia message accord research question tend innovation regard technically savvy send picture video message fact multimedia service network phone add start send stream video handset work lot user deep technical reason multimedia message push strongly executive chairman message firm mobile phone operator cap number message circulate fear system rate send mobile network fairly constant reason capacity datum traffic generation network user risk narrow channel number message cap lead operator find technology push multimedia customer network find good multimedia customer result dramatic israeli technology firm find broadcast datum phone network exist bandwidth firm service large mobile firm country broadcast system multimedia customer roll fast system multimedia message system phone device handle type content result subscriber alive broadcast technology regularly click picture sound image operator operator start tool reach customer spokesman message	train	tech
award winner award track field win close final game history career good win bronze silver relay male athlete win athletic medal summer set olympic record win hurdle establish owen award honour late win gold medal present outstanding male female track field performer award present annual meeting great honour win big honour track field great end great great win award represent feel sense pride work worth	train	sport
night glory manager qualification stage champion league proud night career red beat late strike great night player run hard fan game important club gain extra finance liverpool result important hail match win strike minute crowd stick side fall goal interval red score half goal comeback cap drive add play pitch influence part game freedom talent important feel difference side supporter supporter achieve result admit champion trail half lie thought lose half mountain climb climb credit good goal score catch sweet catch age massive night team liverpool win representative reach stage	train	sport
deal ban industry refuse release stage concert feature song global deal strike group damage campaign star man wage allegedly call kill assault campaign lead gig scrap police investigation drop group outrage wipe clean protest lead stop murder music coalition group include outrage black man group flag coalition reach agreement major record label concert cover scene big star artist involve negotiation directly sign record company pledge release release offensive song date back number star agree perform tune stage industry work artist maintain freedom speech artistic freedom accord medium represent industry industry halt attempt artist perform release song violence group advise forward society stop murder music campaign gig result tour cancel force award organiser drop artist nomination man drop show police investigate assault murder campaign blow industry admit major star tour sell album artist apologise past song comment outrage main player industry attempt regulate industry ensure aren future good faith stop murder music coalition agree suspend aggressive campaigning murder music concert call prosecution give industry space regulate reform record company distributor jet star concert include entertainment board	train	entertainment
die die age home remember odd show life long variety career regular team comic version information show brain trust life host delight work thing slightly english create beautiful wife work real friend miss era appearance begin play televise regular voice radio string show film include marry produce summer show discover star include living age day work recently present programme describe professional friend fellow broadcaster work meet fellow artistic man friend kind daughter father miss love public	train	entertainment
arsenal slump manager claim display defeat bad champion late goal give gunner hope leg positive tie player dressing room feel turn bad performance face real struggle give chance fault goal rebuild confidence low moment stay upbeat add cry easy life job good bad night bad night confidence quality player spirit desire mood celebrate happy win player fail score fourth kill tie concede late goal arsenal fully capable score goal arsenal keeper personal rivalry result blame goal blame goal easy concede easy goal happen impossible goal chance	train	sport
buy virtual land spend island exist computer role play game australian gamer game buy island online auction land exist game project thousand player interact gamer buy sell virtual item real cash fan title auction site sell virtual early economist calculate multi player online role playing gross economic impact equivalent gdp african nation historic moment game history sale prove massive multi player online gaming reach director community relation game developer virtual island include abandon beautiful describe develop property money investment tax gamer virtual land gold begin sell plot build virtual home type investment trend online gaming economy gamer exchange real currency project dollar back real money equivalent dollar typical item sell include iron gamer earn money acquisition good building land popular hundred thousand gamer live life fantasy world register player project	train	tech
arm ban lift arm export lift month foreign ban impose straw concern remain wrong put country pledge work lift ban ready move describe product cold german french repeatedly call lift cautious issue straw end long understand argument joint committee strategic export control ban lift presidency code conduct prevent increase number arm export country lift end effective arm control relation straw government country ban lift base lack information understanding export control guideline work country intense discussion place official convince thing fear lead buy arm threaten rival official satisfied robust prevent abuse meet british official week press case	train	politics
nation clash number score return weekend game capital suffer knee damage play nation championship world class player huge team mate bring dimension defence ability slow opposition ball key involve turn english side recent week short term loan improve fitness action week season nation play minute minute friendly south super side coach due match day lose open nation game season encounter win weekend game turn battle avoid border leed leed sale	train	sport
man rule film special effect good man break rule deep quickly draw tale fate poor action set piece work personal stunning effect false rule film making feature effect disc cover special effect part detailed film quality bulk set film range western war movie quiet man present give win early complete collection early film true instance film transfer extra famous series cult favourite long await set season buck adventure camp remember disappointment face season import price big extra disappointing originally star agree	train	entertainment
collin ban landmark case receive ban dope offence hear indoor champion athlete suspend positive drug test admission drug collin ban result connection federal inquiry dope scandal find guilty performance enhance drug decide press charge collin summer sprinter consistently protest uphold finding prove reasonable doubt statement substance enhance performance drug testing total athlete sanction violation involve drug associate dope scandal face lifetime ban charge hearing drug enforcement chief vow crack cheat chief executive officer action collin proof panel decision confirm violate rule sanction part ongoing effort protect overwhelming majority athlete compete drug build case evidence give federal investigation test result base face distribution money charge trial expect open	train	sport
claim spark row tory minister respond parliament claim legal advice justify draw number street deny claim book attorney advice deny conservative liberal publication full legal advice give attorney general government consistently refuse publish advice war paper confidential short statement position present write parliamentary answer crucial common vote military action continue material breach resolution book world international law professor suggest parliamentary answer write street accord warn document force illegal safe seek resolution sanction military action government prepare legal team defend case case legal action war reportedly statement war troop defend court law book guardian newspaper meet street adviser street proceed set parliamentary answer publish leader call publication full legal advice give attorney general warn issue throw spotlight government operate issue important peace war government act restore public confidence trust liberal spokesman repeat party call piece legal advice public public interest government claim justify publication advice serve full statement parliamentary answer explain genuinely hold independent view military action exist resolution view express result clear write number spokesman reject claim attorney general clear word judgement advice publish claim suggest parliament receive opinion draft wrong sign statement attorney general advice independent legal opinion subject political negotiation kind	train	politics
economy show solid growth economy grow expect expand annual rate quarter gross domestic product figure ahead government estimate month rise reflect strong spending business capital equipment small expect trade deficit measure country economic health reflect good service produce gdp figure announce top growth rate economist forecast ahead announcement growth annual rate quarter good figure positive economic climate lead rise interest rate expect rate rise quarter economy expect grow annual rate economist forecast final quarter business increase spend capital equipment software quarter consumer spending grow final quarter quarter	train	business
man mistake sell side meet game add fixture mistake sell magazine settle sell club sell sell surprise football world sell decision shortly claim tap insist sell defender transfer fee good refuse player prime affair settle order sell industry good employee usher door refuse club power put bench agree player control game opportunity confront newspaper turn point game provide veteran defence contract start game age train chance professional start late good thing kid start early youth fun blow sound strange tradition grow thing	train	sport
cost hit global steel firm share steel firm drop worldwide concern high iron cost hit profit growth share fall slide agree pay steel delay share sale weak market condition add raise steel price offset cost threat high raw material cost hit industry warn profit decline result high steel commodity price enjoy record profit demand steel rise drive economy country steel price rise globally boom analyst earning growth slow share price fall initially trigger news world big iron supplier negotiate contract high price week manage boost price iron key component steel analyst expect agree price rise steel analyst director base group extent price rise territory add steel industry hasn increase analyst expect iron producer seek annual price rise news trigger share price weakness spark worry steel maker increase product price cover rise cost explain shed drop fall big steel company steel lose yen close rival holding country large steel producer uncertainty surround industry prompt pull share sale firm expect offer share investor date give share market stock climb news delay decision increase price steel	train	business
job cut false economy plan shed civil service job prove false economy hamper public sector reform accord report public commercial service union member vote strike cut day cut deliver minister hope save efficiency reform warn cost easily benefit government big boost public spending show result public service improve simple saving job cut stage false economy shoot tory cut thousand civil service job hit capability public servant expect implement government reform cost easily benefit strike action big civil service hit benefit agency pension office test union concerned pension pay force cut job month announce total social security office close wave plan shed civil service job number civil servant rise area strike affect include passport library health safety	train	politics
show sue eat network sue viewer watch contestant eat dead action programme fear factor watch show blood pressure rise high light head legal assistant send wrong message viewer cash reason hand write page lawsuit individual show eat drink dead viewer point view throw house live light head run knock head spokesman comment lawsuit confirm show feature eat scene past show feature viewer eat spider live worm programme screen sky	train	entertainment
bet big brother stop bet celebrity big brother claim sensitive information show leak move place bet surprise double highly inspire big spokeswoman satisfied sensitive information show remain confidential suspicion bet contestant place large sum odd short evidence unknown place bet show surprise double shortly model actor leave show gain access figure reveal viewer vote predict celebrity hard bet channel big brother producer place query bet add sensitive information spokeswoman handful senior production executive sensitive information regard voting strict procedure place information confidential feel investigate satisfied measure effective show independent electoral reform service satisfy add current series celebrity big brother end compete charity continue accept bet final favourite feel close book spokesman absolutely pattern add vote short odd buy money risk lot money small gain chance upset	train	entertainment
matter russian authority abide court decision regard troubled oil giant legal expert recognise legal ruling ruling case court entitle declare bankrupt unit sell subsidiary local bank surprise chapter bankruptcy filing attempt halt auction main oil produce unit russian authority sell pay back tax bill buy previously unknown group turn buy state control oil company rosneft court jurisdiction challenge unit russian monopoly gazprom due merge maintain case place court asset bank account chief finance officer involve case sue agree loan money bid issue prevent sale rule pretty anticipate ruling claim seek forum russian court offer protection claim impose huge tax bill force sale part campaign destroy owner face prison term fraud tax evasion parent base group sue financial damage company seek separate lawsuit gazprom role sale	train	business
lift rating debut television hit desperate lift audience share compare success celebrity big brother enable broadcaster surpass month share audience fall month comparison celebrity big brother attract viewer series comedy drama desperate manage pull viewer point run date attract quarter television audience main television channel monthly audience share decline comparison proportion remain continue strong area growth ownership include sale share audience soar compare stand average	train	entertainment
raise hope nation match welsh revival continue grand slam question occupy supporter rugby fan display davy member grand slam win side hail great performance past decade day call game play simply observe french half welsh half half red transform half deficit lead minute period passage play show belief side prepare back spirit adventure final quarter lot welsh side recover half hour stem half reverse remarkable resist wave french pressure bite final minute wale show physical attribute resolve international rugby top side beat give day great side win close contest consistent basis suffer nation disappointment route glory pain defeat bond ultimately lead victory matter wale similar light sign player previously end learn emerge side duty involve wale ago throw wale great rugby nation place confidence squad build building young player world class note coach peel build strong case inclusion summer lion tour player prove youngster upward man match display observe happy camp credit ensure regional division rugby extend national squad half spell stem style play woo supporter world attack wale produce championship consecutive defeat similarly wale learn style win match forward power good decision pressure equally important wale win visit hype player set task beat visit finish start player write legend	train	sport
court reject case government claim accuse country big company cover effect throw appeal court demand file administration reject decision court find case bring federal anti law accuse case government claim firm level increase target teenager multi dollar advertising campaign lie danger ignore research contrary prosecutor firm profit past impose tough rule market product court appeal rule government sue firm legislation draw business company deny illegally promote public meet government demand reach state share company close high ruling rise show gain	train	business
party build war party receive donation final quarter figure show half receive political party list electoral commission conservative place donation total liberal receive majority labour donation trade union large sum individual company win multi pound contract provide government terror attack give party day follow early donation amount early significant donation give party sum give total fourth quarter period party build war general election campaign large donation conservative joint founder give donation top conservative scottish business group focus research world large independent conference company gift tory donation total corporate service company control direct specific constituency past liberal large company promote political reform constitutional change give sum fast food giant list donate sum fee firm pay room event hold work skill foundation party conference lose main row bid leadership autumn cash gift kind office space print register political party require set quarter donation local constituency party receive offence person false declaration party donation	train	politics
defend hunt ban law law ban hunt dog clear obvious law force hunt meet legally kill total kill anti hunt campaigner widespread activist monitor hunt massive rural community support hunt turn show hunting act bad law add kill legally aware hunting dog criminal offence exercise chase trail shoot legal address claim law today programme lot spin support hunt reality law clear chase wild pack dog wild clear hunt deny hunting ban lead trust government rural community live concerned issue economy health service child future hunting league sport claim act break number kill fall thousand hunt supporter turn hunt day ban group send monitor check law break arrest alleged hunting clear hunting act release bail police face prosecution law penny monitor hunt witness run circle law outcome tighten league video evidence law break pass police widespread call hunt stop supporter activist hunt hunt deny	train	politics
manager admit loss explain bottom half table gunner travel premiership troubled season beginning season expect fight top injury arsenal game back victory add good prepare game win previous good shape win play big part week player back bit play season player squad deserve chance team striker score describe display beautiful watch matter win point thing matter play play team important game team suffer game lose	train	sport
aim bring back respect manager restore national team join squad day manchester preference play friendly qualification campaign positive bit back approach game approach italian game home manner home meet challenge match meeting number squad bring outline idea improve nation fortune point international team forward main topic lot doom squad lot exist spend day base hotel train final session due fly watch friendly	train	sport
show family episode reality show end camera house black singer reporter award wife popular show base life agree reality show work involve series watch minute episode film day judge talent show factor early top poll important rock part guide career husband family drive force run series earn family report renew popularity sale hit mark record heavy metal artist sale shirt action figure hit screen peak regular audience magazine describe series cross tap loss explain popularity suppose kick watch brit family complete fool week	train	entertainment
family feud heat ongoing public big group spill board meeting lead company group chairman stay senior manager move follow decision early month young brother resign post resignation accept brother boss board meet discuss company result quarter understand board resignation decision demand board member accuse create rift family throw meet accuse brother play negative role family responsible trouble brother energy group company faith company chief group acquire government stake large company part privatisation drive group company industry board meeting financial result company chairman deputy expect brother face face meeting family control group worth rupee found father die ago	train	business
warn close open finance accuse official close local office demand taxis fine politically motivated claim add pay money organisation find trouble accuse deny role office close region shut office withdraw early win legal prosecution attempt government force activity shut door citizen organisation aim promote democratic open market base society break dominate power life insult president official criminal offence government control press radio facility operate country national radio network recent election criticise opposition claim widespread vote supporter bring stability region rise credit promote ethnic accord push reform	train	business
share fall staff sell share fall employee early investor web search advantage chance sell holding restriction impose ahead prevent share quickly market closely watch initial public offering stock market history base company sell share share rise fall close restriction ease additional share free trade sell share turn worker fear potential increase share ease demand stock analyst expect shareholder hold back sell share immediately good performance future growth potential demand hold earning report float stock market net profit month end sale surge quarter early main service internet search free user firm money sell advertising space link word user search sell technology company website internal information system	train	business
face premiership side trip leader game highlight draw potential money beat round conference side city knock travel meet holder arsenal draw home stoke play host league side draw hold draw meet leader win replay team park number premiership team face difficult game championship side weekend place travel face carle finalist draw end visit beat league side carle cup early season draw spur entertain leed blackburn match play weekend	train	sport
rule bankruptcy court decide block auction main production arm russian oil firm file bankruptcy protection attempt halt force sale hearing continue argument case hear russian authority due auction pay huge tax bill send russian prosecutor force sale firm lucrative asset pay back tax bill claim owe filing bankruptcy protection resort preserve shareholder employee customer chief executive company add opt action american court bankruptcy law give worldwide jurisdiction company property seek protect shareholder investment firm base significant asset lawyer outcome case stop body cut lawyer emergency hearing bid chapter bankruptcy protect firm creditor continue trade restructure finance group claim damage russian government order arbitration press claim billion dollar damage campaign illegal tax claim russian law russian government oblige enter arbitration set international law add opening bid firm unit half adviser worth significant bidder auction refer natural gas maintain force auction illegal company suffer harm commentator russian government aggressive politically motivated response political ambition chief executive fund liberal opposition group arrest fraud tax evasion charge jail analyst production unit auction buy government back firm effectively bring large chunk lucrative oil gas industry back state control	train	business
sister triumph brit band scissor sister lead winner music industry brit award walk prize act score trick international category win good group good good win prize stone vote good urban act viewer good song past sister collect good international singer audience ago award today call guy dream true band title big sell album member add band open show win good international act newcomer award good shortlist category win good act good british group award dedicate late miss good british live act win good british win good single prize game win good pop pick good international female artist win prize street attend award ceremony artist perform hit dry eye ceremony collect prize inform crowd beat good british female family record guy vote feel viewer digital music vote winner good urban act category present good song prize dress colleague lead talented man band beat song young division vote listener mark music industry ceremony brit award receive award audience career fan endure rubbish gig win add lot cool vital part band receive recognition running good british female good pop act perform brother event chart top hit stone perform wrong back perform track love win prize outstanding contribution music brit award achievement win artist tip sound list artist watch publish start sister sound top brit winner establish sound compile ceremony televise good song doubt good song week track release single poor give break good song joke good sort thing listen radio morning drive work hear love voice tune usual public short memory vote great dozen song deserve award age range vote pretty low british good song produce special town fall love division love tear middle road rubbish piece bit result surprising brit long history celebrate rubbish music good include kind bit award competition pop song good song earth song vote good rubbish vote include list regular listener radio recall vote rubbish appeal good song jump bit good song manufacture pop earth list thought love tear win good song include song exclude song popular good show kid great song good song good song nomination brit great song deserve run award good song past young nominate place song good happy good song joke great rock pop song release pretty deserve award good song write song finish listen good manufacture rubbish die real artist work hard glory receive award obvious typical nature mainstream music today proof music democracy mix young bit fun award million loyal fan fan word win reflect vote award personally young win due musical talent song bring back memory school slow dance agree feed hear song radio turn radio sing badly radio turn voice song calm happy good performer good song good love tear division height fantastic song credit chamber song play forever bridge age group deserve award artist past win good good forget late early weren cool cool show song great good song past touch soul carry lot general capacity british pre middle woman accept low quality low music classic obvious music collection engage experience fall spell pop music add wasp refuse summer afternoon result vote feel dozen song apply filter cast vote good song kid accept vote music knowledge prior british music industry past quarter century surprise list earth nomination list compile girl young load good song real artist list close joke song develop response word radio half million romantic sing pop vote good song past song judge musician give reward highly country initial list weak good song radio listener age short memory great song good chance person oppose song vote great british public work safe song grant bad stand stone album female decent song good song past shortlist great win joke success reflect poorly state british music british public corporate cut edge music true talent sadly miss popular song good song mind good song huge fan love song lot outstanding song music influence music today leave list radio listener hear band album big impact music continue doubt song feel adopt slightly stance hit home large audience song joy division guy play influential part shape modern day music remain pop song influential artist argue inspire art music today write song meaning great song category win winner rate record beat line amazing song terrible song vote brain innovative exciting music good song past surely joke long lie show british public good quality music pick division suppose confirm thing british public consistently offence song pop song kid agree integrity british music deserve star million deserve success real bite singer vote good song british music industry trouble talented produce excellent material good record sad day music type music rock fan recognise good song vote good song good good song bad song nice box great music suppose evidence brit award grant good song wasn proper competition queen song choice weren stone great song simply fact award good song concept winner doubt great song deserve title good song vote teenage opinion actual song wrong dispute winner win deprive talented perform artist perform live singe fully find hard good show past rapidly head play wedding deep meaning blur fantastic song change popular music possibly good song brit prove tool pop boost band profile record sale scissor sister record deserve album record league reason profit surprise vote general public taste music personally find song hear absolutely deserve win song unite generation continue play absolute joke original poor choice pretty exercise song poor choice leave joy division queen suppose end hand young deserve win word compare song give real talent good song slight musical taste realise good song record company artist public eye give award great pair	train	entertainment
prove wrong win great marathon career test character tough race part win disappointment shape form offer hope experience difficult forward optimism draw line plan future lose race lot positive dig deep strong field number girl race expectation winning hour minute good wasn record difficult speak lead race face win situation win lose career lot happen force drop race marathon card beat run reason force pull injury lack energy condition weren play question position finish important hype medium ahead race doubt mind confident run good world event expectation win part run race end earn rest lot optimism	train	sport
cut output sale fall car firm force cut production face fall car sale sale sink compare ago sale drop foreign rival big share market asian carmaker sale jump rival increase sale industry fall vehicle early blame high fuel price low sale big gas sport utility vehicle vehicle provide big profit add sale fall car business tumble acknowledge product put solid performance start slow expect industry president service market slump sale prompt group cut production reduce output face grow post ninth consecutive drop monthly sale cut quarter north american production vehicle unit base increase market share month sale rise loss foreign rival gain continue market top car maker sale accelerate small snap business sale improve ago firm launch ambitious plan triple sale seek big player asian assault big turn surge sale put rise sale strong result surge sale gas hybrid size price consumer vehicle cheap run gas price continue upward march fuel efficiency catch public vice president chief operating officer sale arm statement	train	business
good person top legal job good person job appoint necessarily lawyer court reform post strip function lawyer doctor constitutional reform bill enter reading prime minister appoint good person job sit reform law lord replace high legal authority judge appoint independent panel minister lord reject current holder job necessarily lawyer peer peer vote law chancellor peer debate carry parliamentary session general election crucial government bill pass post call state constitutional affair matter reform post holder longer conflict duty long government minister appointment judge criticise government plan change institution provide champion government initially propose institution smash piece celebrate government warn minister back remain member lord government great difficulty bill father serve bill largely expensive tory admit office freeze	train	politics
sue stop product leak computer firm apple issue lawsuit prevent online leak information future product lawsuit individual week conference showcase product complaint individual recently confidential information lawsuit file apple future product launch apple user equally famous speculate technology company fan speculate recent week possibility type announce conference apple page complaint file true capacity individual associate corporate company complaint discover allegedly leak information apple sue post information future product internet apple sue allegedly post online image engineer detail company statement current lawsuit apple file civil complaint unnamed individual steal trade secret post detailed information apple product internet	train	tech
jail jail charge aid foreign counter arrest month blog criticise arrest online journalist edit newspaper northern sentence court area sentence criticise human watchdog reporter border day online day action secure release authority recently clamp grow popularity weblog restrict access major site website report arrest hold spokesman reporter border track press freedom globe describe sentence call work secure release authority organisation statement hand sentence aim journalist internet user express online contact foreign medium day arrest give interview radio authority arrest online journalist current accuse string crime state include insult founder current leader label court illegal call public court sentence day online campaign highlight case day action defence world committee protect free day visit campaign website day user base campaign director sentence dent resolve join campaign highlight case eye focused sentence win move spread	train	tech
continue rapid growth economy expand fast predict news limit investment lending economy raw material energy feed expansion knock effect rest world official point industrial growth slow service provide growth industrial output main target government effort impose curb credit investment previous consumer price rise fast add concern sharp rise producer price stoke inflation investment fix asset high previous peak quarter result high interest rate raise rate percentage point hike apparent economy growth picture remain strong economist sign slowdown economist economy gather speed domestic demand soar sale overseas figure release early show export high part relative currency government close rate dollar blame lose job competitiveness urge ease official insist long ready shift market set rate good plan plan hope fortune speculate succeed profit	train	business
profit big carmaker report sharp increase quarterly profit boom economy low interest rate boost demand net profit surge rupee month compare early total sale rupee period account half domestic car sale lure consumer cheap fuel efficient vehicle demand drive poor state public transport low level car ownership analyst figure show car owner beat market expectation increase raw material cost company majority increase steel raw material price offset cost cut sale fiscal quarter include utility vehicle rise unit company benefit indian economic growth give consumer great spend power utility vehicle maker report rise net profit month profit rupee compare rupee early	train	business
share climb takeover bid share phone company rise speculation takeover talk report bid firm express interest large long distance phone firm table rival bid analyst share change emerge bankruptcy press report suggest reach agreement early week rival bid water large telephone company previously hold preliminary merger discussion quote source consolidation industry pick past month company cut cost boost client basis merger dollar telecom deal week communication agree buy parent phone competition fix line phone provider overtake rival buy give local phone service provider access global network business base offer internet service emerge chapter bankruptcy protection hit headline admit illegally book expense profit scandal key factor global slide share price feel today shareholder lose company collapse worker lose job trial accuse oversee fraud	train	business
give rugby unveil analysis tool match work picture scene wale camp line die nation opening match ball winger cross score winning wale player argue pass forward stand past sport fan leave debate day week tool end discussion minute italian pioneer perspective create virtual stadium virtual player track angle viewer ball throw give great depth grow wealth analysis sport broadcast technology create development client start system order audience grow grow work closely create technology innovation bring sport life head development medium sport news appeal core fan give analysis detail answer key passage play work datum fix camera position send datum video signal information graphic camera detail end data turn model story passage play track individual player field tactic broadcast operator information provide real replay incident depth analysis virtual camera focus virtually aspect pitch give viewer action camera provide wealth detail length kick length run individual player height lift sport performance company show interest technology broadcast hope technology sell party interested number sport broadcasting entertainment game show	train	tech
run back official duty week role manage marathon training sport capital bid team part marathon bid chairman admit dream run marathon olympic sprinter member run athlete run life bad person positive intention win race busy week entertain find running schedule easy follow home sort thing day situation find easy run team finish early evening manage squeeze minute run early start visit olympic site pretty back hotel back evening special dinner nice occasion feel guilty eat exercise rest feel bad miss training manage quick run ahead final head home daughter birthday run exercise technical staff run day talk past quickly find comfortable running gear run road body feeling foot hit good road long run week bit concerned complete cope cold put half mile donate proceed marathon effort victim write regular marathon training website raise money trust support child child charity trust project aim provide city school equipment	train	sport
fire dispute claim good leave join celtic loan major row refuse refer score goal score goal season senior football half weren top flight good striker club striker goal regular basis turn move favour join celtic welsh international playing position quickly early week risk lose confidence player damage reputation hard line accuse lie thing forget weak case future player dressing room job return play long remain charge	train	sport
back blue revenge insist chance history repeat chelsea french star part chelsea side camp quarter final leg thing totally bit afraid major club pressure play quarter final tie ago blue progress win leg goal tear collapse leg strike captain play comparison side current blue team top premiership strong lot player young mistake camp lot individual mistake happen team huge change sign play big change occur buy club russian arrival win club demand success chairman manager player huge determination win game gain experience close reach champion final season player history football win european championship champion title wind career full colleague great side line happy manage play long high level long play continue play amazing manage play high level long	train	sport
gadget show herald season partner love tech gear present early expert predict gadget shortage top list round predict irish editor magazine stuff island stuff compile list top gadget number choice gadget market stuff host good gadget show weekend star show singe dance football playing man machine hold intelligent conversation sale commercial plan robot greet visitor fly seat highly prize display virtual keyboard project flat surface event play host large collection digital music player company creative apple suggestion game wireless true player remain popular irish demand huge promise supply struggle hand gadget multi powerful game console double player movie player camera impressive gadget male preserve woman gadget husband buy lifestyle product	train	tech
rule boost give boost attempt meet golden economic rule borrow investment extra office national measure road datum past week ahead budget expect general election timing change government review ons find mistake double spending road correct error reduce current increase net investment meet golden rule borrow invest economic cycle economist speculate vote catch measure budget change ons increase current budget measure past total area suspicion figure conservative force raise taxis general election fill annual black hole nation economic discipline golden rule meet data independent fiscal study raise taxis public finance track predict budget government narrowly miss golden rule current economic cycle end ons announcement economist boost current budget change big picture dramatic fiscal position chief economist capital economic form fiscal consolidation require due	train	business
warn steer street medium minister speak claim part labour trick campaign charge deny tory afraid skill warn attack bring trouble reference inquiry follow story claim street sex weapon mass destruction affair prompt resignation davy reporter attract medium criticism freedom information law dig information tory leader communication director today programme understand tory gun fear campaigning skill understand join tory drive agenda experience thing party trick tend fear direct hit vulnerable part political suggest concentrate issue public understand policy choice stake election engage process politic campaign advise leave stuff concentrate issue resume lead act adviser labour deny engage personal campaigning conservative labour poster plan attack recently withdraw party website sign politic government fact forward back intent talk history record future chair power inquiry political politician engage trick feeling campaigning side conduct	train	politics
program beat scam introduce initiative beat scam cost dial net user thousand dial net user download free software stop computer number user pre approve list download surfer program hijack dial premium rate number user log thousand dial user hit scam face phone bill protection program check number dial computer block pre approve national net service provider number premium rate service watchdog company lead initiative initiative spokesperson website pleased put place measure protect consumer initiative announce early warning system alert customer unusual activity phone bill bill rise substantially usual daily average call suspect number text voice alert send user phone part clamp company satisfy condition include clear term condition information delete responsibility customer firm run permission close watchdog bring action follow decision license company operate legitimate premium rate service legitimate company offer service adult content sport result music download charge premium rate credit card enormous amount effort protect problem bar premium rate number raise public awareness scam ensure strong safeguard customer urge option protect manage director consumer arm scheme undergo trial customer	train	tech
